percent_of_population_under_15_(2013_2017),percent_of_population_aged_15_to_64_(2013_2017),percent_of_population_65plus_(2013_2017),percent_of_population_white_(non_hispanic)_(2013_2017),percent_of_populaiton_black_(non_hispanic)_(2013_2017),percent_of_population_hispanic_or_latino_(2013_2017),percent_of_population_asian_(non_hispanic)_(2013_2017),percent_of_population_native_american_alaska_native_(non_hispanic)_(2013_2017),percent_of_population_native_hawaiian_pacific_islander_(2013_2017),percent_of_population_aged_25plus_who_have_at_least_a_high_school_diploma_(2013_2017),percent_of_population_aged_25plus_who_have_a_bachelor's_degree_or_more_(2013_2017),poverty_rate_(2013_2017),median_household_income_(2013_2017),unemployment_rate_(2013_2017),percent_of_residents_with_a_disability_(aged_18_64)_(2013_2017),percent_of_popualtion_employed_in_mining_and_natural_resources_(2013_2017),percent_of_popualtion_employed_in_construction_(2013_2017),percent_of_popualtion_employed_in_trade_transportation_and_utilities_(2013_2017),number_of_substance_use_facilities_(as_of_march_2023),number_of_mental_health_facilities_(as_of_march_2023),mdspercapita,urbanicity,social_resilience_score,economic_risk_score,social_risk_score,economic_resilience_score,prosperity_index_score,delta_death_rate,m_enforce,ad_providers_Physicians,m_providers_Physicians,PDMP_any,PDMP_strestOnly if other state has PDMP laws consistent with or similar to this state,m_disc_specifics_Risks of the use of the drug,mmps-cann_THC,mmps-cpa_Independent third parties,PDMP_regkindPhysician prescribers,PDMP_Medicaid,m_write,PDMP_regawhen_Prior to accessing the PDMP,PDMP_proactNo action specified in the law,PDMP_regkindPhysician assistants,ad_disc_specifics_Risks of the use of the drug,PDMP_regkind_Optometrists,PDMP_agency_Professional licensing authority,PDMP_strest_Must have bilateral memorandum of understanding or data sharing agreement,mmps-label_Product potency,PDMP_leowhenActive investigations,PDMP_regkindNurse Practitioners,diff_std,m_law,PDMP_regkind_Pharmacists,PDMP_drepschSchedule V,PDMP_regkind_Podiatrists,ad_write,adult_law,PDMP_regkind_Dentists,PDMP_mimm,PDMP_agencyDepartment of Health 
0.1968,0.6492,0.1541,0.6484,0.2385,0.0723,0.0101,0.0076,0.0001,0.8746,0.1876,0.1955,42683.0,0.0809,0.1268,0.0037,0.0325,0.2196,2.0,1.0,8.56,1.0,3.0,3.0,4.0,3.0,3.0,5.433308113807751,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2255,0.6653,0.1092,0.4997,0.1277,0.2923,0.0612,0.0029,0.0,0.867,0.2872,0.1048,72006.0,0.0518,0.0799,0.0189,0.1371,0.1821,7.0,3.0,5.61,1.0,3.0,1.0,1.0,3.0,2.0,17.28896244744459,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.175,0.7429,0.0821,0.5726,0.1027,0.2461,0.0596,0.0012,0.0003,0.8564,0.3978,0.2698,41654.0,0.0573,0.0649,0.0217,0.0458,0.1381,2.0,1.0,6.19,1.0,3.0,3.0,1.0,4.0,3.0,8.431612733345897,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1915,0.6141,0.1944,0.6595,0.1233,0.1988,0.004,0.0018,0.0,0.8042,0.148,0.1361,52513.0,0.0612,0.1223,0.1447,0.0811,0.2402,0.0,1.0,11.48,1.0,4.0,2.0,3.0,4.0,3.0,10.957152809325006,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1961,0.6712,0.1327,0.4183,0.0698,0.4982,0.0012,0.0014,0.0005,0.7914,0.147,0.1864,49533.0,0.0453,0.1157,0.0562,0.0475,0.2338,2.0,2.0,0.0,1.0,5.0,2.0,3.0,5.0,4.0,-2.712134491,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1928,0.6106,0.1966,0.8712,0.0138,0.0892,0.0029,0.0005,0.0,0.8797,0.1471,0.1802,40568.0,0.0382,0.1483,0.0426,0.0778,0.2129,0.0,0.0,0.0,1.0,4.0,2.0,3.0,4.0,4.0,14.216523984792245,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2635,0.6128,0.1237,0.097,0.0038,0.8899,0.0062,0.0009,0.0001,0.6555,0.1677,0.3304,34578.0,0.0941,0.1053,0.0052,0.0221,0.189,8.0,5.0,3.1,1.0,5.0,4.0,3.0,5.0,4.0,5.456923606811634,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2174,0.6146,0.1681,0.8679,0.0085,0.0956,0.0035,0.0046,0.0012,0.9224,0.2643,0.0593,64554.0,0.0218,0.096,0.0144,0.0271,0.0756,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,0.9690001550400282,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2288,0.6663,0.1049,0.6812,0.0801,0.2114,0.0136,0.0015,0.0,0.8379,0.2114,0.1165,70396.0,0.0641,0.1155,0.0408,0.1138,0.198,0.0,0.0,2.63,1.0,4.0,1.0,1.0,3.0,2.0,13.92382983399584,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1725,0.6209,0.2066,0.9073,0.0078,0.0551,0.004,0.011,0.0,0.8929,0.1632,0.1536,45341.0,0.0674,0.1603,0.0844,0.0252,0.2089,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,3.0,10.139788480996735,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2251,0.6777,0.0972,0.601,0.0906,0.1498,0.1287,0.003,0.0006,0.9357,0.5021,0.071,86188.0,0.0446,0.0514,0.0037,0.0426,0.1728,9.0,9.0,8.01,1.0,2.0,1.0,1.0,2.0,1.0,1.0162395631825163,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1875,0.6392,0.1733,0.6924,0.0196,0.2636,0.0098,0.0014,0.0005,0.9153,0.3451,0.0923,69666.0,0.0448,0.1172,0.0098,0.0989,0.242,3.0,1.0,5.63,1.0,2.0,1.0,2.0,2.0,1.0,-2.844089788,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2155,0.6956,0.0889,0.5991,0.1346,0.1754,0.0175,0.0057,0.007,0.8756,0.1515,0.1415,49275.0,0.0917,0.1486,0.0065,0.0506,0.1559,0.0,0.0,1.32,1.0,5.0,3.0,2.0,5.0,4.0,-4.929682532,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.231,0.5828,0.1862,0.4099,0.0398,0.543,0.0,0.0,0.0015,0.7228,0.1207,0.1996,39026.0,0.095,0.1352,0.2251,0.0,0.2166,0.0,0.0,0.0,1.0,5.0,4.0,5.0,5.0,5.0,4.5809922765548805,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2273,0.6759,0.0968,0.3083,0.2206,0.3931,0.0575,0.0017,0.0005,0.7802,0.2968,0.1857,51411.0,0.0668,0.0819,0.0057,0.0504,0.2037,35.0,18.0,5.01,1.0,3.0,2.0,2.0,3.0,2.0,5.904691470124082,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2178,0.6953,0.0869,0.6156,0.0881,0.189,0.0743,0.0029,0.0007,0.9204,0.4217,0.0872,76678.0,0.0509,0.0665,0.0041,0.054,0.2279,11.0,5.0,4.37,1.0,2.0,1.0,1.0,2.0,1.0,3.287848898177522,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2545,0.6485,0.097,0.3573,0.0405,0.5769,0.0099,0.0019,0.0,0.7506,0.1515,0.1244,58335.0,0.0642,0.1221,0.1409,0.0931,0.2309,3.0,1.0,2.61,1.0,5.0,4.0,3.0,3.0,4.0,10.01720307085922,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2234,0.6587,0.1179,0.6337,0.0905,0.2505,0.0066,0.0022,0.0004,0.846,0.2195,0.1104,64382.0,0.0552,0.1051,0.0043,0.064,0.2295,1.0,1.0,4.37,1.0,4.0,1.0,2.0,3.0,2.0,3.0365604394864487,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2363,0.6513,0.1123,0.1285,0.0304,0.8178,0.0106,0.0026,0.0013,0.7645,0.2169,0.2247,42075.0,0.0786,0.1218,0.0036,0.0476,0.2162,8.0,9.0,4.32,1.0,4.0,3.0,2.0,4.0,4.0,15.5875466177145,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1782,0.6559,0.1659,0.5167,0.2407,0.2251,0.0024,0.0019,0.0013,0.7568,0.1186,0.2433,38547.0,0.062,0.1749,0.0569,0.0202,0.2036,1.0,1.0,0.0,1.0,5.0,5.0,4.0,5.0,5.0,11.97289080247984,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2318,0.6732,0.0949,0.3489,0.2031,0.2399,0.1867,0.0019,0.0003,0.8915,0.4464,0.0819,91152.0,0.0544,0.0604,0.0241,0.0704,0.2081,4.0,7.0,5.56,1.0,2.0,1.0,1.0,2.0,1.0,4.794139998658094,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2045,0.6676,0.1279,0.5828,0.1276,0.2356,0.0323,0.0024,0.0002,0.8757,0.2893,0.1363,63064.0,0.0722,0.1161,0.0082,0.057,0.1823,9.0,7.0,6.36,1.0,3.0,2.0,2.0,3.0,2.0,17.072557065177318,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1708,0.6258,0.2034,0.588,0.0524,0.3529,0.0021,0.0,0.0,0.8876,0.1599,0.1691,54375.0,0.0983,0.1855,0.0622,0.0392,0.2223,0.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,3.0,15.544103675521429,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1978,0.633,0.1692,0.7687,0.0577,0.1236,0.0116,0.0108,0.0005,0.8756,0.2019,0.1556,50212.0,0.0754,0.145,0.0092,0.06,0.1799,4.0,2.0,12.07,1.0,4.0,1.0,3.0,3.0,3.0,5.270398230047608,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.219,0.6399,0.1412,0.5885,0.1991,0.1787,0.0134,0.0039,0.0018,0.8372,0.2071,0.1824,47140.0,0.0577,0.1225,0.0566,0.1112,0.208,5.0,0.0,4.06,1.0,3.0,3.0,3.0,3.0,3.0,5.629643235128095,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2144,0.6556,0.13,0.5213,0.0663,0.3694,0.0164,0.002,0.0004,0.8818,0.2655,0.1046,64599.0,0.0523,0.1011,0.0094,0.0603,0.2235,3.0,2.0,2.04,1.0,4.0,1.0,1.0,4.0,2.0,-1.363024701,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2035,0.6435,0.153,0.8719,0.0556,0.0518,0.0058,0.0013,0.0004,0.8689,0.1608,0.1177,54352.0,0.0476,0.1346,0.0407,0.1027,0.224,0.0,1.0,1.8,1.0,4.0,2.0,3.0,4.0,3.0,8.668601873255458,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2294,0.6784,0.0922,0.3119,0.1852,0.4185,0.0663,0.0017,0.0006,0.8016,0.3008,0.1739,55584.0,0.0698,0.0795,0.0371,0.0694,0.207,62.0,39.0,4.89,1.0,3.0,3.0,2.0,3.0,3.0,14.249474592623368,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1976,0.702,0.1004,0.5616,0.0349,0.3707,0.0125,0.0019,0.0004,0.8894,0.3632,0.162,60495.0,0.0611,0.0805,0.0045,0.0709,0.2488,2.0,2.0,2.69,1.0,3.0,1.0,1.0,4.0,2.0,1.434497596,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2835,0.6128,0.1037,0.0691,0.0042,0.9148,0.0095,0.0007,0.0001,0.6328,0.1742,0.3276,36094.0,0.0903,0.114,0.0221,0.0279,0.2147,3.0,3.0,0.72,1.0,5.0,4.0,3.0,5.0,4.0,0.7418619219963629,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1747,0.5866,0.2386,0.8533,0.0067,0.1163,0.0065,0.0072,0.0,0.8824,0.2577,0.1205,58315.0,0.0324,0.1105,0.1349,0.0662,0.2109,1.0,1.0,3.69,1.0,3.0,1.0,3.0,2.0,2.0,14.02561851886474,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2063,0.6334,0.1603,0.1876,0.0115,0.784,0.0129,0.0,0.0,0.5219,0.0748,0.3794,26635.0,0.0556,0.2513,0.1432,0.0,0.0908,0.0,0.0,0.0,1.0,4.0,4.0,5.0,4.0,4.0,1.3749707926801733,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1987,0.6484,0.1528,0.7339,0.0822,0.1484,0.0122,0.0079,0.0,0.8274,0.1733,0.1889,45643.0,0.0972,0.1511,0.0035,0.0324,0.1725,2.0,3.0,5.61,1.0,4.0,1.0,3.0,4.0,3.0,3.957422168201072,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2244,0.6052,0.1704,0.7425,0.0,0.2324,0.0,0.0,0.0,0.9166,0.1566,0.1171,64100.0,0.0333,0.0664,0.5635,0.0,0.1092,0.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0,3.0,64.30868167202573,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1992,0.6671,0.1338,0.4231,0.3358,0.1896,0.0354,0.0023,0.0004,0.8327,0.1877,0.2001,44965.0,0.0733,0.1115,0.0059,0.1091,0.1961,9.0,4.0,6.72,1.0,4.0,4.0,3.0,4.0,4.0,15.725287134090426,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2172,0.6507,0.1321,0.7434,0.0249,0.1976,0.0073,0.0044,0.004,0.8382,0.1774,0.1212,59095.0,0.0634,0.0966,0.0397,0.078,0.2342,3.0,1.0,3.17,1.0,4.0,1.0,3.0,4.0,3.0,6.448111672767439,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1339,0.7227,0.1434,0.5581,0.1439,0.2685,0.0032,0.0016,0.0,0.7725,0.1096,0.167,47007.0,0.0374,0.1855,0.1639,0.0541,0.1762,0.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,5.0,10.424960896035998,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2303,0.6521,0.1176,0.6763,0.0995,0.1916,0.01,0.0046,0.0004,0.8453,0.1945,0.1375,60179.0,0.0703,0.1123,0.0046,0.0764,0.2354,3.0,4.0,4.47,1.0,4.0,1.0,2.0,3.0,2.0,1.724558684568045,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1864,0.6226,0.1909,0.7448,0.0069,0.2238,0.0077,0.0005,0.0003,0.9296,0.3933,0.0614,76350.0,0.0472,0.1214,0.0158,0.1163,0.2275,0.0,1.0,5.13,1.0,1.0,1.0,1.0,1.0,1.0,-2.542746862,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1937,0.6288,0.1774,0.7336,0.0357,0.1871,0.0094,0.0035,0.0024,0.8864,0.2054,0.1369,50358.0,0.0819,0.1526,0.0102,0.1042,0.196,0.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,8.083110041,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.208,0.6638,0.1282,0.6685,0.1019,0.2072,0.0065,0.0025,0.0,0.7619,0.1004,0.1735,49655.0,0.0917,0.1662,0.0532,0.0626,0.2232,1.0,0.0,3.82,1.0,5.0,2.0,4.0,4.0,4.0,3.459649796127572,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2035,0.679,0.1175,0.5518,0.0685,0.3389,0.0198,0.003,0.0007,0.8514,0.2798,0.1947,46859.0,0.0536,0.1258,0.01,0.047,0.2122,7.0,2.0,4.41,1.0,3.0,2.0,2.0,4.0,3.0,1.0120795397000215,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2195,0.6198,0.1608,0.4919,0.0187,0.4737,0.0031,0.0077,0.0009,0.7791,0.1724,0.1982,40722.0,0.1111,0.1715,0.2372,0.0169,0.162,0.0,0.0,0.0,1.0,4.0,3.0,4.0,5.0,4.0,18.324033654297384,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2067,0.6592,0.134,0.573,0.1418,0.2513,0.0155,0.0019,0.0001,0.8384,0.2222,0.1995,44246.0,0.0557,0.1069,0.003,0.0595,0.1761,6.0,7.0,4.52,1.0,4.0,2.0,2.0,4.0,3.0,3.5405633767707645,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2532,0.6223,0.1246,0.525,0.007,0.4612,0.0,0.0053,0.0009,0.7731,0.1928,0.1061,63992.0,0.0337,0.0857,0.0611,0.0753,0.24,0.0,0.0,0.0,1.0,4.0,3.0,4.0,2.0,4.0,20.020366650537124,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1951,0.6516,0.1533,0.4512,0.021,0.5085,0.0052,0.0036,0.0003,0.8249,0.1943,0.1395,58333.0,0.0598,0.1234,0.0711,0.0748,0.2025,1.0,0.0,6.26,1.0,4.0,1.0,2.0,4.0,3.0,-0.944685578,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.237,0.6619,0.1011,0.4848,0.0589,0.4226,0.0169,0.0033,0.0004,0.8345,0.2623,0.0789,71424.0,0.0363,0.0826,0.2371,0.0536,0.2042,4.0,3.0,6.42,1.0,4.0,2.0,2.0,2.0,2.0,8.640270310798902,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2223,0.6571,0.1206,0.687,0.0426,0.2244,0.0255,0.0014,0.0008,0.8677,0.3296,0.1104,70805.0,0.0542,0.0897,0.0318,0.072,0.2007,5.0,5.0,6.55,1.0,3.0,1.0,1.0,2.0,1.0,15.949987995429307,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1796,0.6437,0.1768,0.7354,0.2111,0.0339,0.0041,0.0025,0.0,0.8666,0.0749,0.1625,36829.0,0.1416,0.2142,0.0736,0.0165,0.1486,0.0,0.0,0.0,1.0,5.0,4.0,5.0,5.0,5.0,11.605316560209909,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2103,0.6597,0.1301,0.308,0.0363,0.6255,0.0177,0.0022,0.0006,0.813,0.2045,0.1697,51882.0,0.0614,0.1192,0.031,0.0917,0.1827,5.0,6.0,5.06,1.0,4.0,3.0,3.0,3.0,3.0,-7.426535044,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
