FIPS,Percent-of-Population-Under-15-(2013-2017),Percent-of-Population-Aged-15-to-64-(2013-2017),Percent-of-Population-65+-(2013-2017),Percent-of-Population-White-(non-Hispanic)-(2013-2017),Percent-of-Populaiton-Black-(non-Hispanic)-(2013-2017),Percent-of-Population-Hispanic-or-Latino-(2013-2017),Percent-of-Population-Asian-(non-Hispanic)-(2013-2017),Percent-of-Population-Native-American/Alaska-Native-(non-Hispanic)-(2013-2017),Percent-of-Population-Native-Hawaiian/Pacific-Islander-(2013-2017),Percent-of-Population-Aged-25+-who-Have-at-Least-a-High-School-Diploma-(2013-2017),Percent-of-Population-Aged-25+-who-Have-a-Bachelor's-Degree-or-More-(2013-2017),Poverty-Rate-(2013-2017),Median-Household-Income-(2013-2017),Unemployment-Rate-(2013-2017),Percent-of-Residents-with-a-Disability-(Aged-18-64)-(2013-2017),Percent-of-Popualtion-Employed-in-Mining-and-Natural-Resources-(2013-2017),Percent-of-Popualtion-Employed-in-Construction-(2013-2017),Percent-of-Popualtion-Employed-in-Trade-Transportation-and-Utilities-(2013-2017),Number-of-Substance-Use-Facilities-(As-of-March-2023),Number-of-Mental-Health-Facilities-(As-of-March-2023),MDsPerCapita,Urbanicity,Social-Resilience-Score,Economic-Risk-Score,Social-Risk-Score,Economic-Resilience-Score,Prosperity-Index-Score,delta_death_rate,goodsam-law,goodsam-cs_Arrest,goodsam-cs_Charge,goodsam-cs_Prosecution,goodsam-cs_Law provides an affirmative defense,goodsam-cs_None,goodsam-paraphernalia_Arrest,goodsam-paraphernalia_Charge,goodsam-paraphernalia_Prosecution,goodsam-paraphernalia_Law provides an affirmative defense,goodsam-paraphernalia_None,goodsam-paroleyn,goodsam-parole_Protection from arrest,goodsam-parole_Protection from charge,goodsam-parole_Protection from prosecution,goodsam-parole_Protection from revocation of probation and/or parole,goodsam-parole_General protection from sanctions for violation of probation and/or parole,goodsam-mitigation,goodsam-mit-type_Controlled substances offenses,goodsam-mit-type_Alcohol-related offenses,goodsam-mit-type_Other offenses beyond controlled substances and alcohol-related violations
19191,0.2096,0.5834,0.2071,0.9524,0.0013,0.0046,0.0,0.0224,0.0,0.9085,0.1917,0.1511,42146.0,0.0367,0.1338,0.0337,0.0506,0.2518,1.0,1.0,0.0,0,4.0,3.0,3.0,3.0,3.0,25.451768897938408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19193,0.1935,0.6457,0.1608,0.8851,0.0394,0.0281,0.0022,0.0043,0.0006,0.926,0.1991,0.1923,46103.0,0.0672,0.1396,0.008,0.0463,0.1367,2.0,1.0,12.08,0,3.0,3.0,2.0,5.0,3.0,24.15896599625536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19195,0.1983,0.5906,0.2111,0.929,0.0072,0.0315,0.0056,0.0037,0.0,0.9239,0.187,0.1419,49455.0,0.0324,0.1303,0.1306,0.0354,0.1646,1.0,1.0,0.0,0,2.0,3.0,3.0,2.0,2.0,20.69964811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19197,0.2014,0.6232,0.1754,0.823,0.0103,0.1417,0.0019,0.0022,0.0021,0.8677,0.167,0.1548,44449.0,0.0554,0.1047,0.0766,0.0636,0.2043,2.0,1.0,3.67,0,3.0,4.0,3.0,3.0,3.0,25.72205482472257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20001,0.2095,0.6092,0.1812,0.9079,0.0341,0.0237,0.0083,0.0092,0.0,0.9046,0.2173,0.1739,41529.0,0.0255,0.1612,0.006,0.0335,0.1674,1.0,1.0,13.56,0,3.0,2.0,4.0,5.0,3.0,27.11680564029557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20003,0.2135,0.5965,0.19,0.8354,0.012,0.0387,0.0066,0.0759,0.0011,0.929,0.2007,0.1451,44672.0,0.0391,0.166,0.0163,0.0174,0.1414,2.0,1.0,10.19,0,3.0,3.0,3.0,3.0,3.0,20.387359836901123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20005,0.2089,0.6518,0.1393,0.8985,0.0214,0.0441,0.0079,0.0091,0.0002,0.9276,0.2861,0.097,60338.0,0.0531,0.0979,0.0137,0.0675,0.1576,2.0,0.0,0.0,1,3.0,2.0,2.0,3.0,2.0,25.654955933840395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20007,0.1871,0.5746,0.2383,0.9206,0.0119,0.0405,0.0,0.0145,0.0,0.9041,0.2427,0.125,41889.0,0.041,0.1435,0.186,0.0364,0.1231,0.0,0.0,0.0,0,3.0,3.0,2.0,5.0,3.0,37.11952487008166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20009,0.1669,0.5772,0.2559,0.8666,0.0026,0.0167,0.0,0.0614,0.0,0.8801,0.1828,0.1484,37927.0,0.0622,0.1737,0.0739,0.0225,0.1494,1.0,0.0,0.0,0,3.0,3.0,4.0,4.0,4.0,28.818443804034583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20011,0.197,0.6271,0.1759,0.8877,0.0061,0.0228,0.0027,0.0309,0.0003,0.8721,0.1847,0.1622,41240.0,0.0655,0.1924,0.0121,0.0811,0.1377,3.0,3.0,4.82,0,3.0,4.0,3.0,5.0,4.0,24.11149153686647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20013,0.1736,0.5607,0.2658,0.9067,0.0,0.0631,0.0149,0.0,0.0,0.9455,0.2456,0.0886,46058.0,0.017,0.1307,0.1151,0.0257,0.2035,0.0,0.0,0.0,0,2.0,3.0,3.0,2.0,2.0,37.32736095558044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20015,0.1976,0.5889,0.2135,0.8189,0.0075,0.1187,0.0075,0.0183,0.0038,0.9037,0.2875,0.1358,42976.0,0.0195,0.1187,0.1159,0.0,0.1035,0.0,0.0,0.0,0,1.0,3.0,3.0,1.0,1.0,46.92632566870014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20017,0.2044,0.579,0.2166,0.9473,0.0072,0.024,0.0055,0.0026,0.0,0.9384,0.2502,0.0973,53041.0,0.031,0.0956,0.0301,0.036,0.2342,0.0,1.0,0.0,0,3.0,2.0,2.0,3.0,2.0,23.963575365444523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20019,0.1835,0.6085,0.208,0.9345,0.0076,0.0319,0.0071,0.003,0.0,0.9202,0.2025,0.1293,40947.0,0.0585,0.1317,0.0101,0.0254,0.2281,1.0,0.0,0.0,0,3.0,2.0,3.0,3.0,2.0,21.50075252633842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20021,0.1808,0.6217,0.1974,0.9374,0.0092,0.0247,0.0068,0.0072,0.0015,0.9273,0.2114,0.1074,57442.0,0.0477,0.1,0.0199,0.0561,0.399,1.0,0.0,0.0,0,3.0,2.0,2.0,3.0,2.0,23.71635242499704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20023,0.1797,0.579,0.2413,0.9252,0.0,0.0627,0.0068,0.0,0.0,0.9343,0.2009,0.0857,43542.0,0.0466,0.0943,0.0429,0.0191,0.144,0.0,0.0,0.0,0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20025,0.2,0.6293,0.1707,0.8059,0.0262,0.1025,0.0161,0.0194,0.0001,0.8907,0.1937,0.1641,44960.0,0.0618,0.1345,0.0075,0.0208,0.1339,1.0,0.0,0.0,0,4.0,3.0,3.0,4.0,4.0,25.015982433221225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20027,0.1833,0.6685,0.1482,0.8772,0.0225,0.0511,0.0171,0.0049,0.0,0.9009,0.2835,0.2185,37607.0,0.0582,0.1329,0.0055,0.0257,0.1795,5.0,3.0,5.09,0,3.0,3.0,2.0,4.0,3.0,22.911840329930502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20029,0.1639,0.5599,0.2762,0.9522,0.0042,0.0284,0.0,0.0066,0.0,0.9192,0.2617,0.1333,41362.0,0.0281,0.1166,0.1169,0.0048,0.211,0.0,0.0,0.0,0,2.0,3.0,5.0,3.0,3.0,34.65003465003465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20031,0.2011,0.6148,0.1841,0.9141,0.0088,0.0443,0.0031,0.0088,0.0,0.8916,0.1948,0.1124,48093.0,0.056,0.1584,0.0171,0.0345,0.1874,1.0,1.0,0.0,0,3.0,1.0,2.0,2.0,2.0,25.79446966570368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20033,0.1655,0.6608,0.1736,0.9031,0.0376,0.0266,0.0023,0.0094,0.0,0.907,0.1688,0.1219,49375.0,0.0508,0.1078,0.0272,0.0441,0.1898,0.0,0.0,0.0,1,4.0,2.0,2.0,4.0,3.0,25.664057487488773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20035,0.159,0.7366,0.1044,0.7976,0.0375,0.0577,0.0458,0.0212,0.0003,0.9505,0.497,0.1922,52698.0,0.0527,0.0861,0.0021,0.0347,0.162,3.0,1.0,4.3,1,2.0,2.0,1.0,4.0,2.0,25.783828382838283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20037,0.1872,0.6044,0.2084,0.7775,0.0131,0.1987,0.0027,0.0,0.0,0.8317,0.1823,0.111,48684.0,0.0159,0.1347,0.128,0.0348,0.2212,0.0,0.0,0.0,0,3.0,4.0,4.0,2.0,3.0,33.61344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20039,0.1681,0.5541,0.2778,0.9131,0.0011,0.0402,0.0049,0.0197,0.0,0.9043,0.1678,0.1736,37393.0,0.0582,0.1813,0.0452,0.0102,0.1077,0.0,0.0,0.0,0,3.0,3.0,3.0,4.0,3.0,37.95066413662239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20041,0.1802,0.6783,0.1415,0.9049,0.0107,0.0548,0.014,0.0014,0.0,0.9331,0.3413,0.144,50140.0,0.0339,0.0901,0.0411,0.0405,0.1947,3.0,1.0,0.0,0,2.0,3.0,1.0,3.0,2.0,24.11132543400386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20043,0.1548,0.6425,0.2027,0.8643,0.045,0.0602,0.0041,0.0063,0.0,0.9074,0.1969,0.0848,49134.0,0.0339,0.127,0.0247,0.0222,0.1134,0.0,0.0,0.0,0,4.0,3.0,2.0,3.0,2.0,31.37254901960784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20045,0.2629,0.6417,0.0954,0.4346,0.0202,0.4842,0.041,0.0045,0.0,0.7215,0.1854,0.1591,50712.0,0.0481,0.0934,0.0462,0.0461,0.2301,2.0,3.0,8.11,0,4.0,4.0,2.0,4.0,3.0,24.33550550252819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20047,0.2624,0.6324,0.1052,0.4156,0.023,0.5309,0.0133,0.003,0.0002,0.7122,0.178,0.174,49688.0,0.0717,0.0919,0.0206,0.0312,0.1679,1.0,2.0,0.0,0,5.0,3.0,3.0,4.0,4.0,26.09300707410414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20049,0.2077,0.6355,0.1568,0.9119,0.0162,0.0395,0.0008,0.0038,0.0,0.9187,0.1992,0.1346,51465.0,0.0604,0.1216,0.0237,0.0383,0.3463,2.0,1.0,0.0,0,4.0,1.0,2.0,4.0,3.0,23.37996337139072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20051,0.276,0.6476,0.0765,0.5816,0.1627,0.1501,0.0304,0.0089,0.0073,0.9129,0.2044,0.1245,45243.0,0.0922,0.1266,0.0044,0.0247,0.1634,0.0,2.0,5.43,0,4.0,4.0,3.0,5.0,4.0,24.44456515834646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20053,0.1931,0.5626,0.2442,0.931,0.0097,0.0336,0.0078,0.0034,0.0,0.9192,0.2244,0.0919,46681.0,0.0185,0.0982,0.0958,0.0291,0.2346,0.0,0.0,37.29,0,2.0,2.0,2.0,1.0,1.0,37.28560775540641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20055,0.161,0.5817,0.2573,0.8925,0.0303,0.0314,0.0147,0.0016,0.0,0.9377,0.2545,0.1033,45982.0,0.0164,0.1506,0.1203,0.0,0.1926,0.0,0.0,0.0,0,2.0,2.0,3.0,2.0,2.0,38.80481179666278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20057,0.266,0.6265,0.1075,0.5284,0.0,0.4619,0.0,0.003,0.0,0.7031,0.1519,0.1135,54919.0,0.0505,0.0745,0.1888,0.0793,0.2169,1.0,1.0,0.0,0,3.0,3.0,2.0,3.0,3.0,25.81311306143521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20059,0.2447,0.6092,0.1461,0.8468,0.0,0.1471,0.0,0.0,0.0028,0.758,0.1919,0.0832,59629.0,0.03,0.095,0.1816,0.0688,0.1792,0.0,0.0,0.0,0,4.0,2.0,3.0,2.0,3.0,33.129037601457675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20061,0.1789,0.596,0.2251,0.7628,0.0065,0.2081,0.0016,0.0049,0.0,0.883,0.2959,0.0705,47000.0,0.0118,0.1376,0.1099,0.014,0.2571,0.0,0.0,0.0,0,1.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20063,0.1826,0.5769,0.2405,0.924,0.0016,0.0379,0.0,0.0021,0.0,0.9019,0.1766,0.144,39671.0,0.0407,0.1707,0.1218,0.0225,0.1552,0.0,0.0,0.0,0,3.0,3.0,4.0,3.0,3.0,31.725888324873097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20065,0.2583,0.6241,0.1176,0.6287,0.0023,0.3592,0.0,0.0008,0.0,0.8116,0.1628,0.1099,48523.0,0.0183,0.0707,0.4662,0.0,0.1496,0.0,0.0,0.0,0,5.0,4.0,4.0,2.0,4.0,38.95597974289053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20067,0.2021,0.5828,0.2151,0.905,0.0007,0.0631,0.0,0.0222,0.0,0.8943,0.1968,0.1366,46886.0,0.044,0.1307,0.052,0.0401,0.1933,1.0,1.0,0.0,0,3.0,4.0,3.0,3.0,3.0,17.247326664367023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20069,0.2079,0.6113,0.1808,0.8366,0.0159,0.1138,0.0069,0.0043,0.0011,0.9068,0.2768,0.125,52463.0,0.037,0.1234,0.0064,0.0492,0.1368,3.0,3.0,8.62,1,2.0,1.0,3.0,4.0,2.0,25.851668868845863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20071,0.2383,0.6256,0.136,0.6856,0.0,0.289,0.0024,0.0193,0.0002,0.7097,0.1766,0.129,55453.0,0.039,0.0599,0.3963,0.0289,0.1152,0.0,1.0,0.0,0,3.0,4.0,4.0,1.0,3.0,24.46782481037436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20073,0.1772,0.5878,0.235,0.8989,0.0,0.0703,0.0167,0.0016,0.0,0.9342,0.2572,0.0574,56250.0,0.0138,0.1243,0.076,0.0,0.1661,0.0,0.0,0.0,0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20075,0.2088,0.6171,0.1741,0.8462,0.0058,0.0421,0.0061,0.0599,0.0033,0.9467,0.2043,0.082,54700.0,0.0516,0.1534,0.0029,0.0266,0.128,1.0,0.0,0.0,1,4.0,2.0,2.0,4.0,3.0,22.44668911335578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20077,0.19,0.6352,0.1748,0.9417,0.0059,0.0238,0.0,0.0063,0.0,0.9231,0.2057,0.0913,56777.0,0.0705,0.1257,0.0702,0.1574,0.1286,0.0,0.0,0.0,1,4.0,2.0,2.0,3.0,3.0,26.483050847457623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20079,0.1602,0.5631,0.2767,0.956,0.0013,0.0236,0.0037,0.002,0.0007,0.9442,0.1531,0.1526,37750.0,0.0219,0.1184,0.0308,0.0,0.2986,0.0,0.0,0.0,0,4.0,4.0,3.0,2.0,3.0,33.3000333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20081,0.2109,0.6622,0.1269,0.809,0.0439,0.0733,0.0453,0.0023,0.0003,0.9575,0.5358,0.0604,78186.0,0.041,0.0716,0.0012,0.0393,0.2092,23.0,7.0,7.16,1,1.0,1.0,1.0,2.0,1.0,23.05966863954943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20083,0.2475,0.6125,0.14,0.6543,0.0076,0.3051,0.0043,0.0,0.0,0.7749,0.1426,0.1258,49396.0,0.0233,0.0903,0.193,0.0,0.1416,0.0,0.0,0.0,0,3.0,4.0,3.0,2.0,3.0,25.36139995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20085,0.1808,0.6053,0.2138,0.9424,0.0043,0.0305,0.0001,0.0061,0.0,0.9174,0.2347,0.0877,56142.0,0.0555,0.1114,0.0518,0.0866,0.1439,0.0,1.0,0.0,1,3.0,2.0,4.0,3.0,3.0,25.98414966870209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20087,0.1806,0.6274,0.1921,0.8976,0.0091,0.0603,0.0143,0.0016,0.0,0.9172,0.2733,0.1087,44896.0,0.0385,0.107,0.0485,0.0566,0.1764,1.0,2.0,0.0,0,2.0,2.0,2.0,2.0,2.0,39.68253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20089,0.1966,0.6249,0.1785,0.8539,0.0329,0.0432,0.0028,0.0089,0.0,0.8746,0.18,0.1818,41851.0,0.0534,0.175,0.0046,0.0109,0.1899,1.0,1.0,4.8,0,4.0,3.0,4.0,3.0,3.0,52.80084481351702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20091,0.179,0.61,0.211,0.9366,0.0053,0.0528,0.0,0.0041,0.0,0.9308,0.2126,0.0885,58077.0,0.0358,0.1412,0.0788,0.0027,0.2473,1.0,0.0,0.0,0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20093,0.2019,0.6717,0.1264,0.7933,0.0858,0.067,0.0155,0.0049,0.0015,0.9147,0.3006,0.0991,66046.0,0.0502,0.1365,0.0026,0.0514,0.1284,2.0,2.0,6.35,1,3.0,2.0,1.0,4.0,2.0,26.65482007996446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20095,0.1892,0.5983,0.2125,0.9499,0.0096,0.0268,0.001,0.0064,0.0,0.945,0.1921,0.108,49583.0,0.0658,0.1101,0.0083,0.0285,0.205,0.0,0.0,0.0,0,2.0,3.0,2.0,3.0,2.0,31.90810465858328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20097,0.1906,0.6056,0.2038,0.9413,0.0061,0.0243,0.0035,0.0083,0.0,0.8896,0.1599,0.1495,45790.0,0.0656,0.1766,0.0526,0.0997,0.2612,1.0,1.0,0.0,1,4.0,3.0,4.0,4.0,4.0,20.999580008399832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20099,0.195,0.6025,0.2025,0.9089,0.0,0.0504,0.0011,0.0043,0.0,0.931,0.1834,0.0957,48205.0,0.0361,0.0655,0.0367,0.0061,0.1957,0.0,0.0,35.71,0,2.0,2.0,4.0,2.0,2.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20101,0.187,0.6785,0.1345,0.7187,0.0223,0.2064,0.0194,0.0017,0.0,0.8893,0.2667,0.2089,40611.0,0.0657,0.1183,0.0063,0.0236,0.1844,2.0,0.0,2.99,0,3.0,2.0,2.0,4.0,3.0,23.95137870123649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20103,0.1891,0.6187,0.1922,0.9212,0.0097,0.0391,0.0063,0.0051,0.0,0.9103,0.2833,0.0659,56783.0,0.0236,0.0756,0.0134,0.0668,0.1188,4.0,1.0,10.29,0,3.0,2.0,2.0,3.0,2.0,24.00219448635304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20105,0.1787,0.5962,0.2251,0.9329,0.0069,0.0312,0.0022,0.0005,0.0,0.9003,0.2275,0.1088,47926.0,0.0471,0.1162,0.0327,0.0305,0.1376,1.0,1.0,0.0,0,3.0,2.0,3.0,4.0,3.0,24.563989191844755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20107,0.1955,0.5903,0.2142,0.9512,0.004,0.0231,0.0041,0.0024,0.0016,0.9391,0.1788,0.0946,47532.0,0.0335,0.1247,0.0106,0.0368,0.1963,1.0,1.0,10.04,0,3.0,1.0,2.0,2.0,2.0,30.11141222523336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20109,0.2114,0.61,0.1787,0.8193,0.0067,0.1517,0.0088,0.0,0.0,0.8551,0.2199,0.1413,52960.0,0.024,0.0679,0.1637,0.0583,0.2642,0.0,0.0,0.0,0,2.0,3.0,3.0,2.0,2.0,23.20185614849188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20111,0.2122,0.6331,0.1547,0.9319,0.0137,0.0292,0.0035,0.0062,0.0,0.9469,0.247,0.0958,63353.0,0.0426,0.0948,0.0168,0.0782,0.1792,4.0,2.0,6.1,1,3.0,1.0,2.0,2.0,2.0,42.699850550523074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
